,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5754,2,2,0,45,9,106431.97,0,1,1,164117.69,0
5755,2,0,1,50,9,90305.76,0,1,1,124626.57,0
5756,1,2,1,28,7,117466.03,0,1,1,34490.06,0
5757,2,0,1,32,3,148884.47,0,1,1,90967.37,0
5758,2,2,0,44,4,91115.76,0,0,0,24208.84,1
5759,2,2,0,37,8,77373.87,0,0,1,174873.09,0
5760,0,1,1,23,7,104744.89,0,1,0,170262.97,0
5761,2,0,0,31,3,0.0,0,1,1,112289.06,0
5762,2,2,1,39,5,91538.51,0,1,1,93783.0,0
5763,2,0,0,32,6,0.0,0,1,1,150026.79,0
5764,2,0,0,34,0,185734.75,0,1,1,102036.82,0
5765,0,0,1,30,3,143396.54,0,1,1,898.51,0
5766,0,0,1,40,5,125909.85,0,1,1,95124.4,0
5767,0,0,0,45,2,0.0,0,0,0,11514.39,0
5768,2,0,1,36,2,154525.7,0,0,1,27468.72,0
5769,0,0,0,29,0,0.0,0,1,0,37092.43,0
5770,1,0,1,51,8,100654.8,0,1,0,171587.9,0
5771,1,1,1,44,1,83325.77,0,0,1,80828.78,0
5772,1,0,1,35,8,110934.54,0,1,0,169287.99,0
5773,0,1,0,36,8,113680.54,0,0,0,13197.44,0
5774,2,2,1,31,1,117020.08,0,1,0,54439.53,0
5775,1,0,0,49,9,145359.99,0,1,0,38186.85,0
5776,1,2,0,39,8,151391.68,0,1,0,27274.6,1
5777,1,1,1,66,8,123935.35,0,1,1,65758.19,0
5778,0,0,0,36,0,0.0,0,1,0,97767.63,0
5779,2,1,1,40,2,70291.02,0,1,1,115468.84,1
5780,1,2,0,42,10,166031.45,0,1,0,98293.14,0
5781,1,2,1,36,6,96643.32,0,0,0,182059.28,0
5782,1,1,0,33,8,0.0,0,0,1,128538.05,0
5783,1,0,1,71,7,0.0,0,1,1,108841.83,0
5784,1,0,1,29,2,0.0,0,1,1,18581.84,0
5785,3,0,1,48,4,0.0,0,0,1,146821.42,0
5786,1,0,1,40,5,0.0,0,0,0,100727.68,0
5787,2,2,1,26,4,97268.1,0,1,0,39356.38,0
5788,1,0,0,42,10,0.0,0,0,0,169921.11,1
5789,2,2,0,55,1,76296.81,0,1,0,42364.75,1
5790,0,1,1,27,7,0.0,0,1,0,28823.04,0
5791,4,2,0,42,6,64497.94,1,0,1,182436.81,1
5792,0,0,1,38,5,0.0,0,1,0,115700.2,0
5793,3,1,0,32,8,0.0,0,1,0,16725.53,0
5794,1,0,1,57,5,0.0,0,1,1,56875.76,0
5795,2,0,1,39,8,0.0,0,1,0,56214.09,0
5796,0,1,0,45,4,0.0,0,1,1,193412.05,0
5797,2,0,1,37,10,0.0,0,0,0,83263.04,0
5798,2,1,1,54,0,134249.7,0,0,1,13404.4,0
5799,1,0,0,45,3,0.0,0,1,1,184474.15,1
5800,1,0,1,30,9,105443.68,0,1,1,121124.53,0
5801,1,1,0,50,1,0.0,0,0,1,152567.75,1
5802,0,0,1,35,10,0.0,0,1,0,10722.54,0
5803,0,1,1,38,2,0.0,0,0,0,58010.98,0
5804,1,2,0,35,5,86147.46,0,1,0,163440.8,1
5805,0,1,0,38,1,96939.06,0,1,1,102606.92,0
5806,2,1,1,47,1,106758.6,0,1,1,80591.18,0
5807,2,0,0,33,9,112528.65,0,1,0,177362.45,0
5808,2,0,1,60,2,116563.58,0,1,0,120257.7,1
5809,4,0,1,32,4,0.0,0,1,1,180622.02,0
5810,0,1,0,42,7,0.0,0,0,0,130404.53,0
5811,0,1,0,38,6,141786.78,0,0,1,147797.54,0
5812,4,0,1,41,3,136416.82,0,0,1,57844.26,0
5813,0,0,1,30,5,0.0,0,1,0,162523.66,0
5814,1,2,0,40,1,133245.52,0,1,1,54495.82,0
5815,4,2,0,41,4,90757.64,0,0,1,169183.66,0
5816,0,0,1,43,1,92350.36,0,0,1,80262.91,0
5817,1,2,1,69,9,78778.49,0,0,1,8751.59,0
5818,1,2,0,34,6,102143.93,0,1,1,102628.98,0
5819,0,0,1,29,5,0.0,0,1,1,94823.95,0
5820,2,2,1,37,4,98459.6,0,0,0,90821.66,0
5821,2,2,0,47,7,114603.76,0,1,0,153194.32,1
5822,1,1,1,35,2,0.0,0,1,0,87310.59,0
5823,3,2,0,51,7,148074.79,0,1,0,146411.41,1
5824,1,1,1,36,1,0.0,1,1,1,74048.1,1
5825,1,1,0,62,8,108004.64,0,1,1,23386.77,1
5826,0,2,0,29,0,107712.57,0,1,1,92898.17,0
5827,1,1,1,35,9,0.0,0,1,1,45956.05,0
5828,2,1,0,37,8,0.0,1,1,0,71738.56,0
5829,0,0,1,32,9,145303.52,0,1,0,103560.98,0
5830,2,2,1,37,4,138476.41,0,1,1,52367.29,0
5831,1,0,0,27,8,127471.56,0,1,1,152916.05,1
5832,2,0,1,26,6,156551.63,0,0,1,4410.77,0
5833,1,2,0,49,9,97092.87,0,1,0,74771.22,1
5834,3,0,1,32,2,0.0,0,1,0,193817.63,1
5835,1,1,1,37,5,129312.79,0,1,1,26793.82,0
5836,1,2,0,29,10,100315.1,0,1,1,32526.64,0
5837,4,0,0,35,6,81684.97,0,1,0,824.0,0
5838,1,1,1,51,3,88827.53,0,0,0,85250.77,1
5839,1,2,1,40,0,152092.44,0,1,1,83508.93,0
5840,1,1,1,71,4,0.0,0,1,1,173599.38,0
5841,2,0,0,49,1,0.0,0,1,0,79342.31,1
5842,1,1,0,38,9,102406.76,0,0,1,57600.66,0
5843,2,0,1,21,4,109130.96,0,1,1,56191.99,0
5844,2,0,1,29,5,0.0,0,1,1,6770.44,0
5845,0,2,1,33,9,75242.28,0,0,1,101694.67,0
5846,0,1,1,29,1,0.0,0,1,0,69113.14,0
5847,0,0,0,45,4,0.0,0,0,0,172674.36,1
5848,3,2,1,33,0,129142.54,0,1,1,26606.28,0
5849,1,0,1,51,2,0.0,0,0,0,53353.36,0
5850,1,2,0,22,6,139129.92,0,1,1,63747.51,0
5851,0,1,1,33,3,0.0,0,0,1,190112.05,0
5852,0,1,1,22,3,66483.32,0,0,1,110317.39,0
5853,1,2,1,40,5,62389.03,1,1,0,148623.43,1
5854,0,0,0,34,5,0.0,0,1,1,125253.46,0
5855,0,0,1,46,1,91857.66,0,1,0,101954.78,1
5856,0,1,1,31,6,0.0,0,1,0,168462.26,0
5857,1,0,0,56,7,0.0,0,1,0,26215.85,1
5858,0,0,0,30,10,176173.52,0,1,0,97045.32,1
5859,2,1,1,38,7,0.0,0,0,1,53534.8,0
5860,0,0,0,37,4,131834.76,0,1,0,8949.2,0
5861,0,0,1,48,3,92347.96,0,1,1,163116.75,0
5862,2,0,1,40,4,0.0,0,1,1,140745.91,0
5863,3,0,1,40,3,95297.11,0,0,0,171515.84,0
5864,2,0,0,32,9,0.0,0,0,0,150803.44,0
5865,1,0,1,39,4,0.0,0,1,0,76884.05,0
5866,2,0,0,53,8,123845.36,0,0,1,170454.93,1
5867,1,2,1,62,3,143426.34,0,1,1,143104.3,0
5868,2,0,1,46,5,0.0,0,1,1,55701.62,0
5869,0,2,1,31,2,112708.2,0,0,1,186370.3,0
5870,1,0,1,43,2,100013.51,0,1,0,24275.32,0
5871,0,0,0,33,2,208165.53,0,0,0,50774.81,1
5872,1,1,1,21,7,0.0,0,0,1,154279.87,0
5873,1,0,0,40,9,0.0,0,1,0,68462.59,1
5874,1,0,1,19,2,0.0,0,1,1,91036.74,0
5875,0,0,0,33,6,121685.31,0,1,1,83681.97,0
5876,2,0,1,39,2,111525.02,0,1,0,199484.96,0
5877,0,0,1,26,6,0.0,0,0,0,152491.22,0
5878,1,2,1,36,10,113546.3,0,1,1,134875.37,0
5879,2,0,1,41,6,95696.52,0,1,1,184366.14,0
5880,0,0,1,28,0,88963.31,0,1,1,189839.93,0
5881,3,1,1,31,0,144880.34,0,0,1,175643.44,0
5882,2,0,1,55,9,136576.02,0,0,1,3268.17,1
5883,0,0,0,38,2,63093.01,0,1,1,47089.72,0
5884,0,2,1,38,10,132271.12,0,1,1,46562.02,0
5885,1,0,0,29,3,88814.4,0,1,1,62487.97,0
5886,1,2,1,40,5,90594.55,0,0,1,181598.25,0
5887,2,2,0,33,0,141816.25,0,1,0,64815.05,1
5888,0,0,0,54,3,138547.97,0,1,1,70196.23,1
5889,2,0,0,31,2,52192.08,0,0,1,160383.47,0
5890,0,0,1,38,4,124976.19,0,1,0,35848.12,0
5891,2,0,0,34,1,0.0,0,1,0,87278.48,0
5892,1,2,1,35,3,104356.38,0,1,0,94498.82,0
5893,1,1,0,48,10,150315.92,0,0,1,133486.36,0
5894,1,0,1,39,1,129299.28,0,1,0,73107.6,0
5895,2,2,1,37,7,140950.92,0,1,0,195333.98,0
5896,3,1,1,30,1,128065.12,0,1,0,121525.48,0
5897,3,0,1,23,2,107433.48,0,1,0,173843.21,0
5898,2,0,1,34,2,117468.67,0,1,0,185227.42,0
5899,1,0,0,27,2,0.0,0,0,0,125244.18,0
5900,1,0,0,27,4,0.0,1,1,0,163113.41,0
5901,1,0,1,42,1,0.0,0,0,0,123006.91,0
5902,2,0,1,40,9,0.0,0,1,0,40463.03,0
5903,0,0,0,29,4,153040.03,0,1,1,131363.57,1
5904,2,2,1,45,6,142084.04,1,1,0,188305.85,1
5905,0,0,0,30,5,0.0,0,1,0,143994.86,0
5906,3,0,1,32,4,112079.58,0,0,0,89368.59,0
5907,0,1,1,66,7,132044.6,0,1,1,158365.89,0
5908,3,1,0,46,9,66582.81,0,1,0,78753.12,1
5909,2,0,0,33,6,0.0,0,1,1,100408.31,0
5910,0,0,0,39,6,0.0,0,1,1,24677.54,0
5911,3,0,1,33,4,0.0,0,1,1,39570.78,0
5912,1,0,0,38,6,102895.1,0,0,0,155665.76,0
5913,2,1,1,42,2,0.0,0,1,1,168294.27,0
5914,3,2,1,27,7,117578.35,0,0,1,87908.01,0
5915,2,0,1,47,10,198546.1,0,1,0,191198.92,1
5916,1,1,0,39,2,0.0,0,0,0,191207.03,0
5917,2,0,0,31,1,0.0,0,1,0,128954.05,0
5918,1,2,1,28,2,116623.31,0,0,1,59905.29,0
5919,1,1,1,49,8,0.0,0,1,0,162012.6,0
5920,2,0,1,36,6,0.0,0,0,1,19231.98,0
5921,0,1,1,54,10,0.0,0,1,1,175749.36,0
5922,0,0,0,44,3,105770.7,1,1,0,60533.96,1
5923,3,0,0,48,9,0.0,0,1,0,137508.42,1
5924,2,0,0,39,1,94435.45,0,0,1,189430.86,0
5925,2,2,0,39,8,112889.91,0,0,1,6723.66,0
5926,1,0,0,53,7,0.0,0,1,0,41371.68,1
5927,0,2,0,43,3,127940.47,0,0,0,125140.72,1
5928,0,2,0,36,8,129745.1,0,1,1,143683.75,0
5929,2,0,1,32,3,0.0,0,1,1,170770.44,0
5930,4,0,0,30,5,0.0,0,0,1,157397.57,0
5931,1,2,0,46,7,141535.52,0,1,0,50595.15,1
5932,0,0,0,47,2,139914.27,0,1,1,50390.98,0
5933,0,0,1,41,4,120243.49,0,1,0,163150.03,1
5934,3,0,1,34,9,91835.16,0,0,0,138280.17,0
5935,0,1,1,37,2,0.0,0,0,0,135067.02,0
5936,1,1,0,22,9,67178.19,0,1,1,163534.75,1
5937,2,1,0,31,8,0.0,0,0,0,86657.48,0
5938,4,1,1,38,7,115378.94,0,0,1,162087.82,0
5939,3,2,1,30,4,127786.28,0,1,1,28879.3,0
5940,4,0,0,41,6,0.0,0,1,1,169203.51,1
5941,1,0,0,33,0,64900.32,0,1,0,102426.12,0
5942,0,2,1,53,0,109172.88,0,1,0,54676.1,1
5943,1,0,0,55,7,0.0,0,1,1,18369.33,0
5944,2,2,1,43,4,114091.38,0,0,1,159888.1,0
5945,2,0,0,40,3,0.0,0,0,1,167636.15,0
5946,1,0,1,32,9,0.0,0,1,0,138889.15,0
5947,1,0,0,45,7,145933.27,0,1,1,199392.14,0
5948,0,2,0,35,7,131504.73,0,1,0,189560.43,0
5949,3,2,0,44,8,107926.02,0,0,1,17375.27,1
5950,4,2,0,57,8,112281.6,1,1,0,140225.14,1
5951,2,0,1,41,7,0.0,0,0,1,61018.85,0
5952,1,1,1,29,10,0.0,0,1,1,51907.72,1
5953,0,1,0,31,7,0.0,0,1,0,47018.75,0
5954,4,0,1,33,0,124781.67,0,0,1,33700.52,0
5955,3,0,0,39,9,132865.56,0,1,1,59636.43,1
5956,3,2,0,38,4,129055.13,0,1,0,157147.59,0
5957,1,2,1,76,6,96166.88,0,1,1,191393.26,0
5958,0,0,0,40,3,165298.12,0,0,1,199862.75,0
5959,2,1,0,33,7,0.0,0,1,0,20016.59,0
5960,1,0,1,48,6,120682.53,0,1,0,30635.52,1
5961,3,1,1,32,5,102773.15,0,0,1,117832.88,0
5962,0,2,1,42,0,144386.32,0,1,1,22497.1,1
5963,4,2,0,40,7,104449.8,0,1,1,747.88,0
5964,1,1,1,35,6,137102.65,0,0,0,76870.81,0
5965,2,0,0,30,9,142475.87,0,1,1,107848.24,0
5966,0,0,0,43,9,0.0,0,1,0,103726.71,0
5967,3,1,1,37,2,103195.2,0,1,0,178268.36,0
5968,0,0,1,28,1,112070.44,0,0,1,126281.83,0
5969,0,0,0,29,7,0.0,0,0,1,196651.72,0
5970,0,0,1,35,1,96473.59,0,0,0,5962.3,0
5971,4,1,1,37,5,0.0,0,1,0,21928.81,0
5972,0,2,1,49,9,108437.89,0,0,0,127022.87,1
5973,2,0,1,37,5,153195.59,0,1,1,162763.01,0
5974,3,0,1,45,8,96877.21,0,1,1,113950.51,0
5975,1,0,1,44,6,0.0,0,0,1,104930.46,0
5976,0,0,0,38,10,0.0,0,0,0,52337.97,1
5977,2,0,0,40,6,95452.89,0,0,1,179964.55,0
5978,1,1,1,41,3,63873.56,0,1,0,83753.64,0
5979,2,0,0,24,0,148298.59,0,0,0,182913.95,0
5980,0,1,0,31,7,0.0,0,1,0,166720.28,0
5981,1,2,0,37,7,143258.85,0,1,0,192721.98,0
5982,1,2,1,37,9,121342.24,0,1,1,180241.44,0
5983,1,2,0,28,6,99152.73,0,1,0,48475.12,0
5984,1,0,0,41,4,0.0,0,1,0,126551.48,0
5985,2,1,1,33,7,68423.89,0,1,1,64872.55,0
5986,0,1,0,35,8,0.0,0,1,0,98031.53,1
5987,1,2,0,25,7,79656.81,0,1,0,93524.22,0
5988,4,0,1,35,2,0.0,0,1,1,56991.66,0
5989,1,0,0,53,10,110240.04,0,0,0,183980.56,1
5990,0,0,0,32,9,125321.84,0,1,1,130234.63,0
5991,2,0,1,27,3,0.0,0,1,0,32454.26,0
5992,3,0,0,32,2,84378.9,0,1,1,75396.43,0
5993,1,0,1,45,7,0.0,0,0,0,167756.45,0
5994,0,2,1,35,10,136281.41,0,1,1,24799.47,0
5995,1,0,1,59,5,119380.37,0,1,1,60429.43,0
5996,1,2,1,62,4,108716.59,0,1,1,74241.09,0
5997,1,0,0,20,4,0.0,0,0,1,78310.82,0
5998,1,1,1,28,0,0.0,0,1,0,119419.37,0
5999,3,0,0,31,6,106596.29,0,0,0,91305.77,0
6000,1,0,0,37,10,99546.25,1,0,1,25136.95,1
6001,3,0,0,30,5,0.0,0,1,0,193880.6,1
6002,2,0,0,41,2,0.0,0,1,0,47856.78,0
6003,2,1,1,19,7,112615.86,0,1,1,4491.77,0
6004,0,1,0,22,10,0.0,0,1,1,101311.95,0
6005,1,0,0,24,9,0.0,0,0,1,38830.72,0
6006,0,0,0,31,5,0.0,0,1,0,26817.23,0
6007,3,0,1,28,3,75381.15,0,1,1,199727.72,0
6008,3,1,0,24,5,0.0,0,1,1,67445.85,0
6009,0,1,1,33,5,0.0,0,1,0,161002.29,0
6010,3,1,1,38,1,0.0,0,1,0,20778.39,0
6011,0,2,0,45,1,123086.39,0,1,1,41042.4,1
6012,2,0,0,26,3,0.0,0,1,0,67484.16,0
6013,0,1,1,37,4,0.0,0,1,0,121763.68,0
6014,0,1,1,48,9,109472.47,0,1,0,157358.43,1
6015,1,1,1,59,4,155766.05,0,1,1,110275.17,0
6016,4,2,1,38,7,101985.81,0,0,0,43801.27,0
6017,0,0,0,34,2,96019.5,0,0,0,9085.0,0
6018,2,0,1,30,7,0.0,0,0,1,143086.09,0
6019,2,1,0,35,9,0.0,0,0,1,100556.98,0
6020,1,0,0,35,2,147900.43,0,1,0,140000.29,0
6021,2,0,1,52,4,100755.66,0,1,1,186775.25,0
6022,2,1,0,35,7,0.0,0,1,0,133570.43,1
6023,3,0,0,33,0,83036.05,0,0,1,154990.58,1
6024,2,1,1,27,6,125427.37,0,0,0,27654.44,0
6025,1,0,0,46,3,98202.76,0,0,0,137763.93,0
6026,3,1,1,41,1,72509.91,0,1,0,25723.73,0
6027,4,2,1,44,3,140393.65,0,0,1,186285.52,0
6028,1,1,0,50,5,142644.64,0,1,1,142208.5,1
6029,1,0,0,44,9,23503.31,0,0,1,169862.01,1
6030,0,1,1,33,8,145729.71,0,1,0,41365.85,0
6031,2,2,0,40,2,122295.17,0,1,1,30812.84,0
6032,2,0,1,39,4,0.0,0,1,0,155023.93,0
6033,1,1,0,36,5,119799.27,0,1,0,159416.58,0
6034,1,1,1,37,8,163708.58,0,0,0,76259.23,0
6035,1,0,1,34,1,61687.33,0,1,0,105965.25,0
6036,2,0,0,27,4,79144.34,0,0,1,50743.83,0
6037,2,1,1,32,5,0.0,0,1,1,147720.27,0
6038,1,2,0,27,7,104848.68,0,1,1,167387.36,0
6039,1,1,1,26,5,0.0,0,0,1,95159.13,0
6040,2,1,1,46,4,0.0,0,1,1,4654.28,0
6041,3,0,1,45,8,0.0,0,1,0,130376.68,0
6042,2,0,0,29,1,146652.01,0,1,1,173486.39,0
6043,1,0,1,31,6,0.0,0,1,0,93881.75,0
6044,2,0,1,46,0,0.0,0,1,1,36376.97,0
6045,0,2,0,37,1,130622.34,0,1,1,128499.94,0
6046,1,2,1,69,2,187013.13,0,0,1,105898.69,0
6047,0,1,1,40,9,0.0,0,1,1,11959.03,0
6048,2,0,0,36,6,0.0,0,0,0,98810.78,0
6049,1,1,1,41,0,0.0,0,1,0,65906.07,0
6050,2,0,1,44,6,98862.54,0,1,0,151516.7,0
6051,2,1,0,45,4,0.0,0,1,0,37214.39,0
6052,0,2,1,52,1,98443.14,0,0,0,92033.98,0
6053,0,1,1,42,4,0.0,0,0,0,195692.3,0
6054,1,0,0,47,0,0.0,0,1,1,6342.84,1
6055,0,2,0,23,9,123575.51,0,0,1,95148.28,0
6056,3,0,1,25,6,0.0,0,1,1,21215.67,0
6057,3,0,1,31,4,105239.1,0,1,1,19700.24,0
6058,1,2,1,56,9,110993.79,0,1,0,134396.64,1
6059,2,1,1,44,3,0.0,0,1,1,135077.01,0
6060,3,1,1,39,7,157691.98,0,1,0,133600.89,1
6061,0,2,1,47,5,105245.21,0,0,0,99922.08,1
6062,2,1,1,32,8,0.0,0,1,1,41399.33,0
6063,3,0,1,31,7,117687.35,0,1,1,159344.43,0
6064,3,0,1,23,2,0.0,0,1,0,18364.19,0
6065,2,2,0,37,7,123067.63,0,1,1,98162.44,1
6066,0,0,1,45,0,0.0,0,0,0,84663.21,0
6067,0,0,0,34,6,0.0,0,0,0,36536.93,0
6068,2,0,0,41,4,101457.14,0,1,1,79101.67,0
6069,0,1,1,52,2,100549.43,0,1,1,16644.16,0
6070,1,1,1,35,4,174588.8,0,0,1,158420.14,0
6071,1,1,1,52,8,121161.57,0,1,0,48988.28,0
6072,1,0,1,45,9,0.0,0,1,1,96862.56,0
6073,0,2,0,36,5,90063.74,0,1,1,96366.7,0
6074,4,0,0,45,5,0.0,0,1,1,146123.19,0
6075,0,0,1,42,3,134936.97,0,0,0,135178.91,0
6076,2,0,0,24,3,110495.27,0,1,0,158615.41,0
6077,1,2,0,37,2,133200.09,0,0,0,71433.88,0
6078,0,0,0,41,4,82596.8,0,0,1,55672.09,0
6079,1,2,1,31,9,103837.75,0,1,1,150218.11,0
6080,1,1,0,42,2,0.0,0,0,0,162734.31,1
6081,0,0,1,52,8,93590.47,0,0,1,21228.71,1
6082,2,2,1,40,8,104149.66,0,1,0,62027.9,0
6083,0,2,1,38,1,114141.64,0,1,1,60988.21,1
6084,0,2,0,31,9,117153.0,0,1,1,108675.01,0
6085,0,2,1,45,7,156353.46,0,1,0,72643.95,1
6086,0,1,1,37,3,175534.78,0,1,1,9241.52,0
6087,0,0,0,27,9,135637.0,0,1,0,153080.4,1
6088,1,0,0,30,7,0.0,0,1,0,72196.57,0
6089,3,0,1,27,2,0.0,0,1,1,199527.34,0
6090,0,0,1,26,7,0.0,0,0,1,156598.23,0
6091,4,2,0,33,2,83415.04,0,0,1,74917.64,0
6092,1,2,1,43,3,141859.12,0,1,1,111249.62,0
6093,2,2,1,38,7,132767.66,0,1,1,59115.77,0
6094,1,0,0,31,10,110635.32,0,1,0,148218.86,0
6095,1,1,1,37,8,177657.35,0,1,1,77142.32,0
6096,1,2,1,41,4,157777.58,0,1,0,67484.6,0
6097,0,2,1,47,9,107915.94,0,1,1,63452.18,1
6098,0,2,0,57,5,86568.75,0,0,1,103660.31,0
6099,0,2,1,52,9,137755.76,0,1,0,163191.99,1
6100,3,0,1,30,2,137262.71,0,1,0,62905.29,0
6101,4,1,1,32,6,0.0,0,1,1,44323.22,1
6102,1,1,0,36,6,0.0,0,1,1,97938.59,0
6103,1,0,1,28,10,0.0,0,0,1,126565.21,0
6104,2,2,1,50,9,116309.01,0,1,0,185360.4,1
6105,1,0,0,34,0,131244.65,0,1,0,183229.02,0
6106,3,2,1,28,3,125155.83,0,1,1,106024.02,0
6107,2,2,1,35,5,140691.08,0,1,0,167810.26,0
6108,0,0,1,41,3,58820.32,0,1,1,138536.09,0
6109,1,2,0,26,3,105099.45,0,1,1,184520.0,1
6110,1,0,1,31,9,0.0,0,0,1,20492.16,0
6111,1,0,1,23,9,168372.52,0,1,0,134676.72,0
6112,0,2,1,34,1,94682.56,0,1,0,138478.2,0
6113,1,1,1,36,2,0.0,0,0,1,125557.95,0
6114,1,0,0,44,5,0.0,0,1,0,82969.61,1
6115,0,0,1,40,7,0.0,0,0,1,158071.69,0
6116,1,0,1,73,0,146329.73,0,0,1,43615.67,0
6117,4,1,1,37,2,0.0,0,1,0,119969.99,0
6118,1,0,0,49,5,167962.7,0,0,0,140201.21,0
6119,0,0,1,33,1,0.0,0,1,1,80792.83,0
6120,2,0,1,40,7,0.0,0,1,1,141359.11,0
6121,2,0,1,48,8,0.0,0,1,0,23344.94,0
6122,1,0,1,44,3,116967.68,0,1,0,5075.17,1
6123,0,1,0,33,6,0.0,0,1,1,95500.98,0
6124,2,1,1,32,7,0.0,0,0,1,79082.62,0
6125,0,2,0,34,7,93244.42,0,0,1,199805.63,0
6126,0,0,0,29,5,0.0,0,0,1,52709.55,0
6127,3,0,0,33,2,0.0,0,1,0,56583.88,0
6128,4,0,1,35,1,0.0,0,0,1,3385.04,0
6129,0,2,1,43,4,80442.06,0,0,1,12537.42,0
6130,1,2,0,35,2,150561.03,0,0,0,64722.61,0
6131,2,0,1,60,9,0.0,1,1,1,75246.21,1
6132,2,0,0,34,9,125474.44,0,1,0,198929.84,0
6133,1,2,0,33,4,127076.68,0,1,0,69011.66,0
6134,2,1,0,25,8,0.0,0,1,1,52404.47,0
6135,0,1,1,37,8,128650.11,0,1,1,163641.53,0
6136,3,1,0,33,6,145580.61,0,1,1,154598.56,0
6137,1,0,0,51,3,0.0,0,1,0,173989.47,1
6138,0,0,1,47,9,144900.58,0,1,0,61315.37,1
6139,1,0,0,37,4,0.0,0,1,0,143393.24,0
6140,0,0,0,31,8,97588.6,0,0,0,124210.53,0
6141,0,0,1,24,1,0.0,0,1,1,151460.84,0
6142,3,0,0,38,1,0.0,0,1,0,20734.81,0
6143,3,2,0,24,10,122200.31,0,1,0,43705.56,0
6144,2,1,0,46,3,151709.33,0,1,0,180736.24,0
6145,0,1,0,22,7,0.0,0,1,0,104170.48,0
6146,2,1,0,33,3,122134.4,0,0,1,27867.59,0
6147,2,2,1,31,2,137260.45,0,1,0,55387.28,0
6148,1,0,0,30,9,88594.14,0,1,0,196332.45,0
6149,1,1,1,34,6,0.0,0,1,1,116046.22,0
6150,1,2,1,41,8,127205.32,1,1,0,93874.87,1
6151,2,1,0,31,10,96997.09,0,0,0,76614.04,0
6152,0,0,0,64,2,0.0,0,1,1,6076.62,0
6153,0,0,1,31,5,142200.19,0,1,1,122221.71,0
6154,3,2,0,39,3,160761.41,0,1,1,24156.03,0
6155,3,0,1,26,4,0.0,0,1,0,135394.62,0
6156,3,1,1,33,8,0.0,0,0,0,91340.02,0
6157,0,0,1,29,3,0.0,0,1,0,146090.38,0
6158,2,0,1,31,0,116234.61,0,1,0,172096.08,0
6159,3,2,0,26,5,155143.52,0,0,1,135034.57,1
6160,1,0,0,21,1,0.0,0,1,0,84008.66,0
6161,0,0,1,38,8,0.0,0,0,0,91763.67,0
6162,3,0,1,34,5,84009.47,0,1,1,137001.1,0
6163,0,2,0,28,7,139246.22,0,1,0,106799.49,0
6164,2,2,1,58,7,170113.0,0,0,1,10494.64,0
6165,1,1,0,41,8,0.0,1,1,1,79866.73,1
6166,3,0,1,64,2,145578.28,0,0,1,186172.85,0
6167,1,1,1,75,7,126273.95,0,0,1,91673.6,0
6168,0,0,0,26,10,162482.76,0,1,1,18458.2,0
6169,0,0,1,29,9,0.0,0,1,0,8342.35,0
6170,2,0,0,32,2,87814.89,0,1,0,138578.37,0
6171,1,1,1,61,3,113858.95,0,1,1,38129.22,0
6172,0,2,1,43,5,87612.64,1,1,1,107155.4,1
6173,3,0,0,73,1,0.0,0,1,1,29792.11,0
6174,1,2,1,26,1,106648.98,0,0,1,7063.6,0
6175,0,1,1,31,4,0.0,0,1,1,21645.06,0
6176,1,2,0,38,8,103653.51,0,1,1,137079.86,0
6177,2,2,1,37,3,116880.53,0,0,0,172718.35,1
6178,4,2,0,40,4,97990.49,0,0,0,106691.02,0
6179,1,2,0,34,4,150635.3,0,1,1,72274.84,0
6180,0,1,1,37,4,0.0,0,1,1,32246.63,0
6181,0,0,1,39,10,129674.89,0,1,0,80552.36,0
6182,2,0,0,37,9,0.0,0,1,0,16733.59,0
6183,1,0,1,53,3,83568.26,0,0,0,1235.49,0
6184,3,1,1,48,4,178144.91,0,0,0,50168.41,1
6185,2,2,1,36,6,147137.74,0,1,1,33687.9,0
6186,1,0,1,37,5,0.0,0,0,1,178705.45,1
6187,2,0,1,36,3,114370.41,0,0,1,66810.48,0
6188,4,2,0,47,5,108289.28,0,1,1,45859.55,1
6189,2,2,1,39,3,149887.49,0,1,0,63846.36,0
6190,1,1,0,43,4,170172.9,0,0,1,100236.02,0
6191,1,0,1,27,3,0.0,0,1,1,19645.65,0
6192,0,0,1,43,7,0.0,0,1,0,178393.68,0
6193,2,2,0,28,2,64808.32,0,0,0,78591.15,0
6194,1,0,0,56,0,62732.65,0,0,1,124954.56,0
6195,0,0,0,41,7,0.0,0,1,1,3756.65,0
6196,2,0,1,29,5,95167.55,0,1,1,152723.23,0
6197,1,2,0,54,2,152508.99,0,1,0,187597.98,1
6198,0,2,1,31,0,134644.19,0,1,1,70381.49,0
6199,0,1,0,33,8,0.0,0,0,0,156792.89,0
6200,4,2,0,31,3,51293.47,0,0,0,35534.68,0
6201,1,0,1,41,5,0.0,1,0,0,151256.22,0
6202,2,1,1,49,8,116622.73,0,0,1,51011.29,0
6203,1,1,0,49,2,0.0,0,1,0,111190.53,0
6204,0,0,1,33,1,198113.86,0,1,0,69664.35,0
6205,0,0,0,29,4,85646.81,0,0,0,63233.02,1
6206,4,1,1,51,7,0.0,0,0,1,40855.79,0
6207,1,0,1,33,9,141234.98,0,1,0,95673.05,0
6208,2,0,1,34,10,0.0,0,1,1,80234.14,0
